"","id_ccbh","bpo_ecoli","cco_ecoli","mfo_ecoli","bp_ecoli","cc_ecoli","mf_ecoli","bpo_pao1","cco_pao1","mfo_pao1","bp_pao1","cc_pao1","mf_pao1"
"2078","PA4851_12140",0.201,0.314,0.09,1,2,1,1,1,0.669,4,4,3
"2079","PA4851_12145",0.617,NA,0.867,3,NA,4,0.78,NA,0.892,4,NA,4
"2080","PA4851_12150",0.277,0.883,0.341,2,4,2,0.274,0.722,0.133,2,3,1
"2081","PA4851_12155",NA,NA,0.203,NA,NA,1,NA,NA,0.026,NA,NA,1
"2082","PA4851_12160",NA,NA,0.532,NA,NA,3,NA,NA,0.532,NA,NA,3
"2083","PA4851_12165",NA,0.584,NA,NA,3,NA,NA,0.775,NA,NA,4,NA
"2084","PA4851_12170",NA,0.584,NA,NA,3,NA,NA,0.28,NA,NA,2,NA
"2085","PA4851_12175",NA,0.858,0.913,NA,4,4,NA,0.757,0.913,NA,4,4
"2086","PA4851_12180",0.03,0.432,NA,1,2,NA,0.03,0.434,NA,1,2,NA
"2087","PA4851_12190",0.454,0.883,NA,2,4,NA,0.675,0.571,NA,3,3,NA
"2088","PA4851_12195",0.179,NA,0.425,1,NA,2,0.174,NA,0.307,1,NA,2
"2089","PA4851_12200",0.333,NA,NA,2,NA,NA,0.254,NA,NA,2,NA,NA
"2090","PA4851_12210",0.415,0.553,NA,2,3,NA,0.436,0.264,NA,2,2,NA
"2091","PA4851_12220",0.369,0.511,0.478,2,3,2,NA,NA,0.026,NA,NA,1
"2092","PA4851_12225",0.378,0.843,0.713,2,4,3,0.369,0.511,0.857,2,3,4
"2093","PA4851_12230",0.43,0.843,0.713,2,4,3,0.427,0.511,0.857,2,3,4
"2094","PA4851_12235",0.334,0.553,0.241,2,3,1,0.284,0.264,0.278,2,2,2
"2095","PA4851_12245",0.635,0.688,1,3,3,4,0.184,0.588,0.315,1,3,2
"2096","PA4851_12250",0.188,NA,NA,1,NA,NA,0.224,NA,NA,1,NA,NA
"2097","PA4851_12255",0.245,0.277,0.329,1,2,2,0.218,0.494,0.522,1,2,3
"2098","PA4851_12260",NA,0.321,NA,NA,2,NA,NA,0.178,NA,NA,1,NA
"2099","PA4851_12265",0.413,0.535,0.29,2,3,2,0.276,0.445,0.223,2,2,1
"2100","PA4851_12270",0.169,NA,1,1,NA,4,0.523,0.269,0.356,3,2,2
"2101","PA4851_12275",0.295,0.593,0.251,2,3,2,0.33,0.518,0.303,2,3,2
"2102","PA4851_12280",0.241,0.404,0.184,1,2,1,0.243,0.446,0.156,1,2,1
"2103","PA4851_12285",0.07,0.432,0.053,1,2,1,0.089,0.434,0.075,1,2,1
"2104","PA4851_12295",0.461,NA,0.565,2,NA,3,0.03,NA,0.26,1,NA,2
"2105","PA4851_12300",NA,0.674,0.536,NA,3,3,NA,0.649,0.466,NA,3,2
"2106","PA4851_12305",0.163,NA,0.159,1,NA,1,0.158,NA,0.165,1,NA,1
"2107","PA4851_12310",0.07,NA,0.094,1,NA,1,0.074,NA,0.09,1,NA,1
"2108","PA4851_12315",0.231,NA,0.4,1,NA,2,0.2,NA,0.509,1,NA,3
"2109","PA4851_12320",0.271,NA,0.307,2,NA,2,0.553,NA,0.355,3,NA,2
"2110","PA4851_12330",NA,NA,0.402,NA,NA,2,NA,NA,0.125,NA,NA,1
"2111","PA4851_12355",0.188,NA,NA,1,NA,NA,0.055,NA,0.049,1,NA,1
"2112","PA4851_12360",0.289,NA,0.347,2,NA,2,0.238,NA,0.268,1,NA,2
"2113","PA4851_12365",0.88,NA,0.306,4,NA,2,1,NA,0.064,4,NA,1
"2114","PA4851_12375",0.242,NA,0.094,1,NA,1,0.196,NA,0.09,1,NA,1
"2115","PA4851_12380",0.042,NA,0.032,1,NA,1,0.033,NA,0.06,1,NA,1
"2116","PA4851_12385",0.137,0.385,0.144,1,2,1,0.071,0.419,0.083,1,2,1
"2117","PA4851_12390",0.017,NA,0.21,1,NA,1,0.017,NA,0.262,1,NA,2
"2118","PA4851_12400",0.805,0.765,0.677,4,4,3,0.803,0.769,0.677,4,4,3
"2119","PA4851_12420",0.064,NA,0.401,1,NA,2,0.087,NA,0.405,1,NA,2
"2120","PA4851_12425",0.09,0.27,0.09,1,2,1,0.103,0.279,0.104,1,2,1
"2121","PA4851_12440",0.805,0.765,0.677,4,4,3,0.803,0.769,0.677,4,4,3
"2122","PA4851_12450",0.169,0.432,NA,1,2,NA,0.195,0.263,NA,1,2,NA
"2123","PA4851_12455",0.271,NA,0.307,2,NA,2,0.553,NA,0.355,3,NA,2
"2124","PA4851_12460",0.485,0.694,0.504,2,3,3,0.161,0.37,0.163,1,2,1
"2125","PA4851_12470",0.197,0.443,0.283,1,2,2,0.199,0.49,0.257,1,2,2
"2126","PA4851_12475",0.07,NA,0.082,1,NA,1,0.132,NA,0.287,1,NA,2
"2127","PA4851_12495",0.057,0.329,0.168,1,2,1,0.058,0.37,0.172,1,2,1
"2128","PA4851_12500",0.707,0.883,0.73,3,4,3,0.707,1,0.724,3,4,3
"2129","PA4851_12515",0.134,0.169,0.113,1,1,1,0.128,0.283,0.156,1,2,1
"2130","PA4851_12520",0.207,0.326,0.08,1,2,1,0.216,NA,0.039,1,NA,1
"2131","PA4851_12525",0.809,0.595,0.66,4,3,3,0.809,0.595,0.66,4,3,3
"2132","PA4851_12535",0.215,0.371,0.317,1,2,2,0.223,0.417,0.31,1,2,2
"2133","PA4851_12585",NA,NA,0.676,NA,NA,3,0.121,NA,0.676,1,NA,3
"2134","PA4851_12680",0.075,0.25,0.516,1,1,3,NA,NA,0.166,NA,NA,1
"2135","PA4851_12770",0.697,NA,NA,3,NA,NA,0.023,NA,NA,1,NA,NA
"2136","PA4851_12775",0.177,NA,0.121,1,NA,1,0.217,NA,0.195,1,NA,1
"2137","PA4851_12780",0.694,0.711,0.43,3,3,2,0.906,0.718,NA,4,3,NA
"2138","PA4851_12820",0.057,NA,NA,1,NA,NA,0.007,NA,NA,1,NA,NA
"2139","PA4851_12835",0.529,NA,NA,3,NA,NA,0.04,NA,NA,1,NA,NA
"2140","PA4851_12930",NA,0.045,NA,NA,1,NA,NA,0.036,NA,NA,1,NA
"2141","PA4851_12945",NA,0.127,NA,NA,1,NA,NA,0.102,NA,NA,1,NA
"2142","PA4851_12965",0.025,0.209,NA,1,1,NA,0.03,0.123,NA,1,1,NA
"2143","PA4851_12970",0.016,0.035,0.036,1,1,1,0.083,0.018,0.404,1,1,2
"2144","PA4851_12980",NA,0.018,NA,NA,1,NA,NA,0.032,NA,NA,1,NA
"2145","PA4851_12990",0.205,NA,0.044,1,NA,1,0.307,NA,0.048,2,NA,1
"2146","PA4851_13045",NA,0.499,0.067,NA,2,1,NA,0.55,0.069,NA,3,1
"2147","PA4851_13085",NA,0.05,0.11,NA,1,1,NA,NA,0.46,NA,NA,2
"2148","PA4851_13090",0.368,0.461,0.525,2,2,3,0.292,0.476,0.469,2,2,2
"2149","PA4851_13095",0.588,0.796,0.551,3,4,3,0.114,0.371,0.191,1,2,1
"2150","PA4851_13105",0.252,NA,0.331,2,NA,2,0.196,NA,0.325,1,NA,2
"2151","PA4851_13150",0.529,NA,NA,3,NA,NA,0.062,NA,NA,1,NA,NA
"2152","PA4851_13160",0.676,0.337,0.715,3,2,3,0.699,0.552,0.495,3,3,2
"2153","PA4851_13165",0.801,0.452,0.843,4,2,4,0.248,0.187,0.242,1,1,1
"2154","PA4851_13175",0.171,0.257,0.168,1,2,1,0.04,0.078,0.049,1,1,1
"2155","PA4851_13185",0.239,NA,0.307,1,NA,2,0.4,NA,0.355,2,NA,2
"2156","PA4851_13215",0.138,0.169,0.031,1,1,1,0.213,0.283,0.056,1,2,1
"2157","PA4851_13235",0.356,0.406,0.602,2,2,3,0.514,NA,0.543,3,NA,3
"2158","PA4851_13255",0.12,NA,0.128,1,NA,1,0.108,NA,0.18,1,NA,1
"2159","PA4851_13275",NA,NA,0.094,NA,NA,1,NA,NA,0.102,NA,NA,1
"2160","PA4851_13335",0.189,0.414,0.176,1,2,1,0.16,0.25,0.288,1,1,2
"2161","PA4851_13370",NA,0.182,NA,NA,1,NA,NA,0.139,NA,NA,1,NA
"2162","PA4851_13420",0.105,0.169,0.111,1,1,1,0.675,NA,NA,3,NA,NA
"2163","PA4851_13425",0.185,NA,0.104,1,NA,1,0.699,NA,0.805,3,NA,4
"2164","PA4851_13435",0.251,NA,0.366,2,NA,2,0.132,NA,0.08,1,NA,1
"2165","PA4851_13440",NA,0.47,NA,NA,2,NA,NA,0.252,NA,NA,2,NA
"2166","PA4851_13445",0.226,NA,0.261,1,NA,2,0.338,NA,NA,2,NA,NA
"2167","PA4851_13450",0.138,0.432,0.076,1,2,1,0.175,0.434,0.115,1,2,1
"2168","PA4851_13455",0.591,0.64,0.48,3,3,2,0.087,0.725,0.123,1,3,1
"2169","PA4851_13460",0.292,0.593,0.527,2,3,3,0.163,0.518,0.426,1,3,2
"2170","PA4851_13465",0.366,0.683,0.569,2,3,3,0.274,0.832,0.565,2,4,3
"2171","PA4851_13475",0.017,NA,0.15,1,NA,1,0.028,0.546,0.099,1,3,1
"2172","PA4851_13495",0.233,0.327,0.243,1,2,1,0.252,NA,0.423,2,NA,2
"2173","PA4851_13505",0.113,0.218,0.065,1,1,1,0.11,0.28,0.085,1,2,1
"2174","PA4851_13510",0.244,0.464,0.254,1,2,2,NA,0.37,NA,NA,2,NA
"2175","PA4851_13520",0.515,0.64,0.068,3,3,1,0.853,0.846,0.478,4,4,2
"2176","PA4851_13535",0.049,0.346,0.095,1,2,1,0.048,0.325,0.09,1,2,1
"2177","PA4851_13540",0.481,0.393,0.525,2,2,3,0.318,0.403,0.223,2,2,1
"2178","PA4851_13545",0.264,0.535,0.29,2,3,2,0.23,0.445,0.223,1,2,1
"2179","PA4851_13550",0.303,0.402,0.425,2,2,2,0.34,0.285,0.434,2,2,2
"2180","PA4851_13555",0.225,0.467,0.453,1,2,2,0.155,NA,0.3,1,NA,2
"2181","PA4851_13560",0.234,0.541,0.422,1,3,2,0.134,NA,0.227,1,NA,1
"2182","PA4851_13565",0.331,0.585,0.623,2,3,3,0.39,0.558,0.67,2,3,3
"2183","PA4851_13570",0.251,NA,0.398,2,NA,2,0.074,NA,0.083,1,NA,1
"2184","PA4851_13575",0.323,0.428,0.567,2,2,3,NA,NA,0.506,NA,NA,3
"2185","PA4851_13580",0.053,0.344,0.095,1,2,1,0.081,0.274,0.117,1,2,1
"2186","PA4851_13585",NA,0.403,NA,NA,2,NA,NA,0.264,NA,NA,2,NA
"2187","PA4851_13600",0.296,0.403,0.313,2,2,2,0.332,0.443,0.285,2,2,2
"2188","PA4851_13615",NA,0.385,NA,NA,2,NA,NA,0.419,NA,NA,2,NA
"2189","PA4851_13620",NA,0.346,NA,NA,2,NA,NA,0.176,NA,NA,1,NA
"2190","PA4851_13630",NA,0.725,0.055,NA,3,1,NA,0.176,NA,NA,1,NA
"2191","PA4851_13640",0.66,0.399,NA,3,2,NA,0.569,0.518,0.48,3,3,2
"2192","PA4851_13645",0.094,0.346,0.041,1,2,1,0.112,0.325,0.061,1,2,1
"2193","PA4851_13655",0.378,NA,0.514,2,NA,3,0.276,NA,0.426,2,NA,2
"2194","PA4851_13660",0.163,0.321,NA,1,2,NA,0.145,0.342,NA,1,2,NA
"2195","PA4851_13665",0.199,0.41,0.188,1,2,1,0.456,NA,0.512,2,NA,3
"2196","PA4851_13670",0.354,NA,0.504,2,NA,3,0.567,NA,0.377,3,NA,2
"2197","PA4851_13675",0.114,0.388,0.259,1,2,2,0.121,0.066,0.053,1,1,1
"2198","PA4851_13680",0.098,0.169,0.28,1,1,2,0.095,0.283,0.345,1,2,2
"2199","PA4851_13685",0.144,0.321,0.248,1,2,1,0.13,0.342,0.214,1,2,1
"2200","PA4851_13690",0.144,0.432,0.248,1,2,1,0.134,0.263,0.217,1,2,1
"2201","PA4851_13695",NA,0.321,0.264,NA,2,2,NA,0.178,0.23,NA,1,1
"2202","PA4851_13700",0.36,0.441,0.183,2,2,1,0.396,0.494,0.413,2,2,2
"2203","PA4851_13705",0.295,0.484,0.417,2,2,2,0.145,0.6,0.364,1,3,2
"2204","PA4851_13710",0.374,0.95,0.545,2,4,3,0.258,0.814,0.516,2,4,3
"2205","PA4851_13715",0.412,0.774,0.533,2,4,3,0.097,0.476,NA,1,2,NA
"2206","PA4851_13720",0.181,0.488,0.328,1,2,2,0.381,0.645,0.262,2,3,2
"2207","PA4851_13725",0.757,0.837,0.549,4,4,3,0.052,0.725,NA,1,3,NA
"2208","PA4851_13730",0.253,NA,0.367,2,NA,2,0.147,NA,0.259,1,NA,2
"2209","PA4851_13735",0.148,NA,0.25,1,NA,1,0.207,NA,0.312,1,NA,2
"2210","PA4851_13740",0.33,NA,NA,2,NA,NA,NA,NA,0.643,NA,NA,3
"2211","PA4851_13745",0.285,NA,0.57,2,NA,3,0.357,NA,0.477,2,NA,2
"2212","PA4851_13750",0.236,NA,0.024,1,NA,1,0.222,NA,0.031,1,NA,1
"2213","PA4851_13755",0.122,0.299,0.186,1,2,1,0.313,0.231,0.566,2,1,3
"2214","PA4851_13760",0.354,NA,NA,2,NA,NA,NA,NA,0.643,NA,NA,3
"2215","PA4851_13765",0.211,NA,0.25,1,NA,1,0.278,NA,0.312,2,NA,2
"2216","PA4851_13770",0.441,0.787,0.424,2,4,2,0.416,0.942,0.359,2,4,2
"2217","PA4851_13775",0.163,0.329,0.159,1,2,1,0.158,0.37,0.165,1,2,1
"2218","PA4851_13780",0.092,NA,0.39,1,NA,2,NA,NA,1,NA,NA,4
"2219","PA4851_13790",0.113,NA,0.337,1,NA,2,0.732,NA,0.597,3,NA,3
"2220","PA4851_13800",0.082,0.62,0.762,1,3,4,0.124,0.521,0.093,1,3,1
"2221","PA4851_13825",0.077,NA,NA,1,NA,NA,0.045,NA,NA,1,NA,NA
"2222","PA4851_13830",0.113,0.633,0.541,1,3,3,0.089,0.428,0.276,1,2,2
"2223","PA4851_13840",0.05,0.47,NA,1,2,NA,0.112,0.252,NA,1,2,NA
"2224","PA4851_13845",0.209,0.401,NA,1,2,NA,0.2,0.397,NA,1,2,NA
"2225","PA4851_13855",0.12,0.501,0.099,1,3,1,NA,NA,0.162,NA,NA,1
"2226","PA4851_13865",0.07,NA,NA,1,NA,NA,0.074,NA,NA,1,NA,NA
"2227","PA4851_13870",0.209,0.321,0.248,1,2,1,0.239,0.419,0.259,1,2,2
"2228","PA4851_13880",0.09,0.27,0.09,1,2,1,0.103,0.279,0.104,1,2,1
"2229","PA4851_13895",0.09,0.27,0.09,1,2,1,0.103,0.279,0.104,1,2,1
"2230","PA4851_13905",0.052,0.47,0.038,1,2,1,0.063,NA,NA,1,NA,NA
"2231","PA4851_13915",0.07,NA,NA,1,NA,NA,0.074,NA,NA,1,NA,NA
"2232","PA4851_13920",0.209,0.321,0.248,1,2,1,0.239,0.419,0.259,1,2,2
"2233","PA4851_13930",0.09,0.27,0.09,1,2,1,0.103,0.279,0.104,1,2,1
"2234","PA4851_13945",0.09,0.27,0.09,1,2,1,0.103,0.279,0.104,1,2,1
"2235","PA4851_13955",0.052,0.47,0.038,1,2,1,0.063,NA,NA,1,NA,NA
"2236","PA4851_13965",0.07,NA,NA,1,NA,NA,0.074,NA,NA,1,NA,NA
"2237","PA4851_13970",0.209,0.321,0.248,1,2,1,0.239,0.419,0.259,1,2,2
"2238","PA4851_13980",0.062,0.364,NA,1,2,NA,0.053,0.524,NA,1,3,NA
"2239","PA4851_14000",0.059,NA,NA,1,NA,NA,0.093,NA,NA,1,NA,NA
"2240","PA4851_14015",0.038,NA,NA,1,NA,NA,0.088,NA,NA,1,NA,NA
"2241","PA4851_14020",0.122,NA,0.117,1,NA,1,0.101,NA,0.089,1,NA,1
"2242","PA4851_14045",0.099,0.393,0.057,1,2,1,0.171,0.471,0.109,1,2,1
"2243","PA4851_14070",NA,NA,0.676,NA,NA,3,0.121,NA,0.676,1,NA,3
"2244","PA4851_14075",0.176,NA,0.315,1,NA,2,0.055,NA,0.17,1,NA,1
"2245","PA4851_14080",0.311,0.329,0.094,2,2,1,0.271,0.37,0.09,2,2,1
"2246","PA4851_14090",0.191,0.575,0.524,1,3,3,NA,0.643,0.212,NA,3,1
"2247","PA4851_14115",0.071,0.346,NA,1,2,NA,0.073,0.31,NA,1,2,NA
"2248","PA4851_14120",NA,0.226,0.881,NA,1,4,0.702,0.226,0.977,3,1,4
"2249","PA4851_14130",0.309,NA,0.232,2,NA,1,0.074,NA,0.083,1,NA,1
"2250","PA4851_14140",0.367,0.441,0.397,2,2,2,0.31,0.494,0.489,2,2,2
"2251","PA4851_14145",0.114,0.3,0.162,1,2,1,0.114,0.288,0.14,1,2,1
"2252","PA4851_14150",0.172,0.491,0.284,1,2,2,0.421,0.512,0.683,2,3,3
"2253","PA4851_14155",0.969,NA,0.712,4,NA,3,0.1,NA,0.054,1,NA,1
"2254","PA4851_14190",0.079,NA,NA,1,NA,NA,0.165,NA,NA,1,NA,NA
"2255","PA4851_14200",0.344,0.93,0.376,2,4,2,0.212,0.81,0.45,1,4,2
"2256","PA4851_14205",0.077,0.456,0.156,1,2,1,0.362,NA,0.406,2,NA,2
"2257","PA4851_14215",0.432,0.566,0.487,2,3,2,0.163,0.362,0.334,1,2,2
"2258","PA4851_14220",0.07,NA,NA,1,NA,NA,0.074,NA,NA,1,NA,NA
"2259","PA4851_14240",0.126,NA,0.174,1,NA,1,0.118,NA,0.182,1,NA,1
"2260","PA4851_14245",0.105,0.169,0.136,1,1,1,0.097,0.283,0.129,1,2,1
"2261","PA4851_14250",0.041,NA,0.103,1,NA,1,0.174,NA,0.144,1,NA,1
"2262","PA4851_14255",0.385,0.208,0.542,2,1,3,0.444,0.538,0.4,2,3,2
"2263","PA4851_14260",0.261,0.456,0.522,2,2,3,0.27,0.39,0.358,2,2,2
"2264","PA4851_14265",0.326,0.79,0.449,2,4,2,0.211,0.595,0.519,1,3,3
"2265","PA4851_14270",0.255,0.285,0.318,2,2,2,0.193,0.285,0.208,1,2,1
"2266","PA4851_14275",0.322,0.298,NA,2,2,NA,0.286,0.163,0.38,2,1,2
"2267","PA4851_14280",NA,0.503,0.205,NA,3,1,NA,NA,0.057,NA,NA,1
"2268","PA4851_14285",0.231,NA,0.236,1,NA,1,0.265,NA,0.382,2,NA,2
"2269","PA4851_14295",0.263,0.18,0.143,2,1,1,0.56,0.866,0.43,3,4,2
"2270","PA4851_14300",0.186,0.346,0.248,1,2,1,0.303,0.579,0.064,2,3,1
"2271","PA4851_14305",0.333,0.416,0.231,2,2,1,0.323,0.356,0.233,2,2,1
"2272","PA4851_14315",0.431,0.604,0.341,2,3,2,0.17,0.345,0.183,1,2,1
"2273","PA4851_14320",0.135,NA,NA,1,NA,NA,0.17,NA,NA,1,NA,NA
"2274","PA4851_14325",0.371,0.437,NA,2,2,NA,0.141,NA,NA,1,NA,NA
"2275","PA4851_14330",0.106,0.382,0.378,1,2,2,0.11,0.377,0.252,1,2,2
"2276","PA4851_14400",0.378,0.678,0.665,2,3,3,0.051,0.268,0.188,1,2,1
"2277","PA4851_14405",0.192,NA,0.556,1,NA,3,0.074,NA,NA,1,NA,NA
"2278","PA4851_14410",0.372,NA,0.501,2,NA,3,0.14,NA,0.15,1,NA,1
"2279","PA4851_14415",0.121,0.359,NA,1,2,NA,1,NA,NA,4,NA,NA
"2280","PA4851_14420",0.719,1,0.481,3,4,2,0.719,1,0.528,3,4,3
"2281","PA4851_14425",0.899,0.711,0.774,4,3,4,0.916,1,0.838,4,4,4
"2282","PA4851_14430",0.588,0.722,0.614,3,3,3,0.832,NA,0.445,4,NA,2
"2283","PA4851_14435",0.578,0.279,0.098,3,2,1,0.64,0.279,0.098,3,2,1
"2284","PA4851_14450",NA,0.402,NA,NA,2,NA,NA,0.158,NA,NA,1,NA
"2285","PA4851_14455",NA,0.417,NA,NA,2,NA,NA,0.178,NA,NA,1,NA
"2286","PA4851_14460",NA,0.325,NA,NA,2,NA,NA,0.178,NA,NA,1,NA
"2287","PA4851_14470",0.567,1,0.587,3,4,3,0.033,0.58,0.352,1,3,2
"2288","PA4851_14485",0.093,NA,0.169,1,NA,1,0.264,NA,0.426,2,NA,2
"2289","PA4851_14490",0.179,0.47,0.284,1,2,2,0.175,0.492,0.242,1,2,1
"2290","PA4851_14505",0.107,0.148,0.379,1,1,2,NA,NA,0.508,NA,NA,3
"2291","PA4851_14515",0.135,NA,NA,1,NA,NA,0.254,NA,NA,2,NA,NA
"2292","PA4851_14520",0.16,NA,0.191,1,NA,1,0.33,NA,0.259,2,NA,2
"2293","PA4851_14525",0.22,NA,0.227,1,NA,1,0.303,NA,0.295,2,NA,2
"2294","PA4851_14545",0.166,0.668,0.451,1,3,2,NA,0.595,0.369,NA,3,2
"2295","PA4851_14550",NA,NA,0.408,NA,NA,2,NA,NA,0.138,NA,NA,1
"2296","PA4851_14555",NA,NA,0.675,NA,NA,3,NA,NA,0.675,NA,NA,3
"2297","PA4851_14560",0.093,NA,0.169,1,NA,1,0.264,NA,0.426,2,NA,2
"2298","PA4851_14565",0.86,0.601,NA,4,3,NA,0.879,1,0.77,4,4,4
"2299","PA4851_14575",NA,0.224,NA,NA,1,NA,NA,0.311,NA,NA,2,NA
"2300","PA4851_14580",0.24,NA,0.566,1,NA,3,0.126,NA,0.153,1,NA,1
"2301","PA4851_14585",0.107,0.169,NA,1,1,NA,0.072,0.334,NA,1,2,NA
"2302","PA4851_14590",0.173,0.401,0.052,1,2,1,0.26,0.305,0.335,2,2,2
"2303","PA4851_14600",0.824,0.766,0.03,4,4,1,0.073,0.325,0.077,1,2,1
"2304","PA4851_14605",0.116,0.47,0.275,1,2,2,0.134,0.526,0.297,1,3,2
"2305","PA4851_14610",0.28,0.531,0.681,2,3,3,0.412,0.537,1,2,3,4
"2306","PA4851_14635",0.278,0.536,0.417,2,3,2,0.414,0.369,0.353,2,2,2
"2307","PA4851_14640",0.22,NA,0.227,1,NA,1,0.389,NA,0.438,2,NA,2
"2308","PA4851_14645",0.094,NA,0.318,1,NA,2,0.172,NA,0.415,1,NA,2
"2309","PA4851_14650",0.106,0.271,0.288,1,2,2,0.11,0.395,0.249,1,2,1
"2310","PA4851_14655",0.135,0.292,0.25,1,2,1,0.26,0.326,0.346,2,2,2
"2311","PA4851_14665",0.296,NA,0.385,2,NA,2,0.221,NA,0.435,1,NA,2
"2312","PA4851_14670",NA,NA,0.391,NA,NA,2,NA,NA,0.372,NA,NA,2
"2313","PA4851_14675",0.236,0.381,0.322,1,2,2,0.237,0.5,0.283,1,2,2
"2314","PA4851_14685",0.367,0.441,0.397,2,2,2,0.294,0.326,0.165,2,2,1
"2315","PA4851_14690",0.193,0.313,0.19,1,2,1,0.232,0.554,0.371,1,3,2
"2316","PA4851_14695",0.131,0.269,0.284,1,2,2,0.09,0.304,0.233,1,2,1
"2317","PA4851_14700",0.371,0.437,NA,2,2,NA,0.206,0.393,NA,1,2,NA
"2318","PA4851_14705",0.228,NA,NA,1,NA,NA,0.207,NA,NA,1,NA,NA
"2319","PA4851_14710",0.291,0.664,0.259,2,3,2,0.302,0.615,0.273,2,3,2
"2320","PA4851_14715",0.153,0.559,0.146,1,3,1,0.64,0.516,0.319,3,3,2
"2321","PA4851_14725",0.304,NA,0.705,2,NA,3,0.334,NA,0.319,2,NA,2
"2322","PA4851_14730",1,1,0.673,4,4,3,0.587,1,0.673,3,4,3
"2323","PA4851_14745",0.292,0.767,0.609,2,4,3,0.324,0.491,0.598,2,2,3
"2324","PA4851_14750",0.211,0.428,0.486,1,2,2,0.226,NA,0.46,1,NA,2
"2325","PA4851_14760",0.257,0.682,0.247,2,3,1,0.154,0.518,0.27,1,3,2
"2326","PA4851_14775",0.119,0.037,0.341,1,1,2,NA,0.043,NA,NA,1,NA
"2327","PA4851_14790",0.174,0.249,0.067,1,1,1,0.183,0.3,0.069,1,2,1
"2328","PA4851_14850",0.3,NA,0.463,2,NA,2,0.12,NA,0.247,1,NA,1
"2329","PA4851_14865",0.578,NA,0.025,3,NA,1,0.757,NA,NA,4,NA,NA
"2330","PA4851_14870",0.382,0.511,0.738,2,3,3,0.173,0.471,0.597,1,2,3
"2331","PA4851_14875",0.318,0.465,0.683,2,2,3,0.128,0.42,0.258,1,2,2
"2332","PA4851_14880",0.103,0.336,0.268,1,2,2,0.109,0.341,0.296,1,2,2
"2333","PA4851_14885",0.233,0.317,0.486,1,2,2,NA,0.423,0.379,NA,2,2
"2334","PA4851_14890",0.252,0.38,0.235,2,2,1,0.249,0.392,0.197,1,2,1
"2335","PA4851_14895",0.082,0.333,0.152,1,2,1,0.109,0.39,0.156,1,2,1
"2336","PA4851_14905",0.192,NA,0.443,1,NA,2,0.275,NA,0.164,2,NA,1
"2337","PA4851_14910",0.382,0.511,0.478,2,3,2,NA,NA,0.026,NA,NA,1
"2338","PA4851_14915",0.351,0.582,0.478,2,3,2,NA,NA,0.026,NA,NA,1
"2339","PA4851_14920",0.158,0.181,0.084,1,1,1,0.274,0.168,0.343,2,1,2
"2340","PA4851_14930",0.39,NA,0.01,2,NA,1,0.46,NA,0.01,2,NA,1
"2341","PA4851_14935",1,NA,0.282,4,NA,2,0.306,NA,0.496,2,NA,2
"2342","PA4851_14940",0.118,0.38,0.161,1,2,1,0.116,0.399,0.167,1,2,1
"2343","PA4851_14945",0.158,0.346,NA,1,2,NA,0.157,0.325,NA,1,2,NA
"2344","PA4851_14950",0.516,0.733,NA,3,3,NA,0.194,0.434,NA,1,2,NA
"2345","PA4851_14960",0.156,NA,NA,1,NA,NA,0.125,NA,NA,1,NA,NA
"2346","PA4851_14970",0.175,0.277,0.188,1,2,1,0.229,0.494,0.31,1,2,2
"2347","PA4851_14975",NA,0.329,NA,NA,2,NA,NA,0.883,NA,NA,4,NA
"2348","PA4851_14985",0.328,NA,0.092,2,NA,1,0.247,NA,0.092,1,NA,1
"2349","PA4851_14995",0.264,0.255,0.299,2,2,2,0.206,0.347,0.258,1,2,2
"2350","PA4851_15000",0.063,NA,0.227,1,NA,1,0.084,NA,0.248,1,NA,1
"2351","PA4851_15010",0.222,0.346,NA,1,2,NA,0.206,0.325,NA,1,2,NA
"2352","PA4851_15015",0.192,NA,0.443,1,NA,2,0.275,NA,0.164,2,NA,1
"2353","PA4851_15020",0.36,0.511,0.281,2,3,2,NA,NA,0.017,NA,NA,1
"2354","PA4851_15025",0.312,0.476,0.374,2,2,2,NA,NA,0.229,NA,NA,1
"2355","PA4851_15030",0.112,0.467,0.284,1,2,2,0.075,NA,0.42,1,NA,2
"2356","PA4851_15035",0.186,0.3,0.151,1,2,1,0.207,0.285,0.16,1,2,1
"2357","PA4851_15040",0.132,NA,0.128,1,NA,1,0.111,NA,0.128,1,NA,1
"2358","PA4851_15045",0.182,0.256,0.243,1,2,1,0.173,0.29,0.246,1,2,1
"2359","PA4851_15055",0.112,NA,0.226,1,NA,1,0.117,NA,0.242,1,NA,1
"2360","PA4851_15060",0.137,NA,0.153,1,NA,1,0.166,NA,0.306,1,NA,2
"2361","PA4851_15070",0.202,0.321,NA,1,2,NA,0.153,0.178,NA,1,1,NA
"2362","PA4851_15090",0.535,0.586,0.632,3,3,3,0.357,0.586,0.528,2,3,3
"2363","PA4851_15100",0.063,NA,0.227,1,NA,1,0.084,NA,0.248,1,NA,1
"2364","PA4851_15105",0.269,0.346,NA,2,2,NA,0.252,0.325,NA,2,2,NA
"2365","PA4851_15110",0.078,0.3,0.095,1,2,1,0.084,0.288,0.089,1,2,1
"2366","PA4851_15115",0.174,NA,0.227,1,NA,1,NA,NA,0.466,NA,NA,2
"2367","PA4851_15130",0.129,NA,0.185,1,NA,1,NA,NA,0.598,NA,NA,3
